=== Object Detection Log ===
[2025-12-08 18:04:06] Frame 01804 | DETECT=True | HOLD=True(20) | x=20,y=103,w=451,h=364 | area%=26.33 | elong=1.24 | fill=0.25 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:06] Frame 01805 | DETECT=True | HOLD=True(20) | x=20,y=105,w=452,h=362 | area%=26.01 | elong=1.25 | fill=0.25 | elapsed=4.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:06] Frame 01806 | DETECT=True | HOLD=True(20) | x=20,y=108,w=452,h=359 | area%=25.69 | elong=1.26 | fill=0.25 | elapsed=1.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:06] Frame 01807 | DETECT=True | HOLD=True(20) | x=20,y=112,w=453,h=355 | area%=25.77 | elong=1.28 | fill=0.25 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:06] Frame 01808 | DETECT=True | HOLD=True(20) | x=20,y=110,w=452,h=357 | area%=25.62 | elong=1.27 | fill=0.25 | elapsed=2.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:06] Frame 01809 | DETECT=True | HOLD=True(20) | x=20,y=112,w=453,h=355 | area%=25.85 | elong=1.28 | fill=0.25 | elapsed=4.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01810 | DETECT=True | HOLD=True(20) | x=20,y=112,w=453,h=355 | area%=25.85 | elong=1.28 | fill=0.25 | elapsed=4.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01811 | DETECT=True | HOLD=True(20) | x=20,y=112,w=453,h=355 | area%=25.64 | elong=1.28 | fill=0.25 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01812 | DETECT=True | HOLD=True(20) | x=20,y=110,w=452,h=357 | area%=25.59 | elong=1.27 | fill=0.25 | elapsed=1.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01813 | DETECT=True | HOLD=True(20) | x=20,y=109,w=443,h=358 | area%=25.47 | elong=1.24 | fill=0.25 | elapsed=3.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01814 | DETECT=True | HOLD=True(20) | x=20,y=111,w=452,h=356 | area%=25.31 | elong=1.27 | fill=0.24 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01815 | DETECT=True | HOLD=True(20) | x=20,y=110,w=452,h=357 | area%=25.40 | elong=1.27 | fill=0.24 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01816 | DETECT=True | HOLD=True(20) | x=20,y=111,w=452,h=356 | area%=25.35 | elong=1.27 | fill=0.25 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01817 | DETECT=True | HOLD=True(20) | x=20,y=110,w=452,h=357 | area%=25.32 | elong=1.27 | fill=0.24 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01818 | DETECT=True | HOLD=True(20) | x=20,y=109,w=452,h=358 | area%=25.51 | elong=1.26 | fill=0.25 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01819 | DETECT=True | HOLD=True(20) | x=20,y=104,w=452,h=363 | area%=25.49 | elong=1.25 | fill=0.24 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01820 | DETECT=True | HOLD=True(20) | x=20,y=101,w=452,h=366 | area%=25.45 | elong=1.23 | fill=0.24 | elapsed=4.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01821 | DETECT=True | HOLD=True(20) | x=20,y=109,w=453,h=358 | area%=25.50 | elong=1.27 | fill=0.24 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01822 | DETECT=True | HOLD=True(20) | x=20,y=111,w=453,h=356 | area%=25.52 | elong=1.27 | fill=0.25 | elapsed=0.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01823 | DETECT=True | HOLD=True(20) | x=20,y=112,w=454,h=355 | area%=25.49 | elong=1.28 | fill=0.25 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01824 | DETECT=True | HOLD=True(20) | x=20,y=111,w=454,h=356 | area%=25.26 | elong=1.28 | fill=0.24 | elapsed=2.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01825 | DETECT=True | HOLD=True(20) | x=20,y=115,w=455,h=352 | area%=25.31 | elong=1.29 | fill=0.25 | elapsed=3.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01826 | DETECT=True | HOLD=True(20) | x=20,y=114,w=454,h=353 | area%=25.10 | elong=1.29 | fill=0.24 | elapsed=3.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01827 | DETECT=True | HOLD=True(20) | x=20,y=99,w=453,h=368 | area%=24.64 | elong=1.23 | fill=0.23 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01828 | DETECT=True | HOLD=True(20) | x=20,y=104,w=453,h=363 | area%=24.87 | elong=1.25 | fill=0.24 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01829 | DETECT=True | HOLD=True(20) | x=20,y=106,w=453,h=361 | area%=24.70 | elong=1.25 | fill=0.23 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01830 | DETECT=True | HOLD=True(20) | x=20,y=106,w=452,h=361 | area%=24.62 | elong=1.25 | fill=0.23 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01831 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01832 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01833 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01834 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01835 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01836 | DETECT=False | HOLD=True(14) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01837 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01838 | DETECT=True | HOLD=True(20) | x=20,y=101,w=450,h=366 | area%=23.88 | elong=1.23 | fill=0.23 | elapsed=3.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:07] Frame 01839 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01840 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01841 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01842 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01843 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01844 | DETECT=False | HOLD=True(14) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01845 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01846 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01847 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01848 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01849 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01850 | DETECT=False | HOLD=True(8) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01851 | DETECT=False | HOLD=True(7) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01852 | DETECT=True | HOLD=True(20) | x=20,y=87,w=449,h=380 | area%=24.36 | elong=1.18 | fill=0.22 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01853 | DETECT=True | HOLD=True(20) | x=20,y=99,w=449,h=368 | area%=24.53 | elong=1.22 | fill=0.23 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01854 | DETECT=True | HOLD=True(20) | x=20,y=105,w=449,h=362 | area%=24.17 | elong=1.24 | fill=0.23 | elapsed=3.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01855 | DETECT=True | HOLD=True(20) | x=20,y=107,w=450,h=360 | area%=24.31 | elong=1.25 | fill=0.23 | elapsed=8.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01856 | DETECT=True | HOLD=True(20) | x=20,y=107,w=450,h=360 | area%=24.31 | elong=1.25 | fill=0.23 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01857 | DETECT=True | HOLD=True(20) | x=20,y=110,w=450,h=357 | area%=23.61 | elong=1.26 | fill=0.23 | elapsed=5.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01858 | DETECT=True | HOLD=True(20) | x=20,y=113,w=450,h=354 | area%=23.74 | elong=1.27 | fill=0.23 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01859 | DETECT=True | HOLD=True(20) | x=20,y=115,w=429,h=352 | area%=23.30 | elong=1.22 | fill=0.24 | elapsed=2.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01860 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01861 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01862 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01863 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01864 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01865 | DETECT=True | HOLD=True(20) | x=20,y=107,w=440,h=360 | area%=22.90 | elong=1.22 | fill=0.22 | elapsed=5.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01866 | DETECT=True | HOLD=True(20) | x=20,y=117,w=440,h=350 | area%=22.81 | elong=1.26 | fill=0.23 | elapsed=3.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01867 | DETECT=True | HOLD=True(20) | x=20,y=126,w=418,h=341 | area%=22.59 | elong=1.23 | fill=0.25 | elapsed=1.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01868 | DETECT=True | HOLD=True(20) | x=20,y=130,w=427,h=337 | area%=22.02 | elong=1.27 | fill=0.24 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:08] Frame 01869 | DETECT=True | HOLD=True(20) | x=20,y=135,w=412,h=332 | area%=19.56 | elong=1.24 | fill=0.22 | elapsed=4.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01870 | DETECT=True | HOLD=True(20) | x=20,y=149,w=406,h=318 | area%=18.96 | elong=1.28 | fill=0.23 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01871 | DETECT=True | HOLD=True(20) | x=20,y=111,w=394,h=356 | area%=20.26 | elong=1.11 | fill=0.22 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01872 | DETECT=True | HOLD=True(20) | x=20,y=147,w=397,h=320 | area%=19.99 | elong=1.24 | fill=0.24 | elapsed=1.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01873 | DETECT=True | HOLD=True(20) | x=20,y=135,w=411,h=332 | area%=19.40 | elong=1.24 | fill=0.22 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01874 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01875 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01876 | DETECT=False | HOLD=True(17) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01877 | DETECT=False | HOLD=True(16) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01878 | DETECT=False | HOLD=True(15) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01879 | DETECT=False | HOLD=True(14) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01880 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01881 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01882 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01883 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01884 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01885 | DETECT=False | HOLD=True(8) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01886 | DETECT=False | HOLD=True(7) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01887 | DETECT=False | HOLD=True(6) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01888 | DETECT=False | HOLD=True(5) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01889 | DETECT=False | HOLD=True(4) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01890 | DETECT=False | HOLD=True(3) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01891 | DETECT=False | HOLD=True(2) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01892 | DETECT=False | HOLD=True(1) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=7.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:04:09] Frame 01893 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: 1.5856316089630127 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.84999 | Turn: Pass
[2025-12-08 18:04:09] Frame 01894 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: 1.5856316089630127 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.84999 | Turn: Pass
[2025-12-08 18:04:09] Frame 01895 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.5ms | angle: 1.5533428192138672 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 88.999985 | Turn: Pass
[2025-12-08 18:04:09] Frame 01896 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.2ms | angle: 1.5810630321502686 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 90.588234 | Turn: Pass
[2025-12-08 18:04:09] Frame 01897 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.5889478921890259 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 91.04 | Turn: Pass
[2025-12-08 18:04:09] Frame 01898 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.0ms | angle: 1.5370534658432007 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 88.06667 | Turn: Pass
[2025-12-08 18:04:09] Frame 01899 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.6ms | angle: 1.5891680717468262 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.4999999701976776 taken_angle: 91.05262 | Turn: Pass
[2025-12-08 18:04:09] Frame 01900 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.7ms | angle: 1.5771428346633911 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.2499999850988388 taken_angle: 90.363625 | Turn: Pass
[2025-12-08 18:04:10] Frame 01901 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.5ms | angle: 1.5666073560714722 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.9090908765792847 taken_angle: 89.75999 | Turn: Pass
[2025-12-08 18:04:10] Frame 01902 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.5549296140670776 | Angle_log: <LOG> max_angle: 178.66665649414062 min_angle: 0.0 taken_angle: 89.0909 | Turn: Pass
[2025-12-08 18:04:10] Frame 01903 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=1.8ms | angle: 1.5333962440490723 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.0 taken_angle: 87.85713 | Turn: Pass
[2025-12-08 18:04:10] Frame 01904 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.1ms | angle: 1.5600558519363403 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 89.38461 | Turn: Pass
[2025-12-08 18:04:10] Frame 01905 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.3ms | angle: 1.5492364168167114 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 88.7647 | Turn: Pass
[2025-12-08 18:04:10] Frame 01906 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.5ms | angle: 1.5620696544647217 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 89.49999 | Turn: Pass
[2025-12-08 18:04:10] Frame 01907 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=6.1ms | angle: 1.5974897146224976 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 91.52941 | Turn: Pass
[2025-12-08 18:04:10] Frame 01908 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.5977696180343628 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 91.54545 | Turn: Pass
[2025-12-08 18:04:10] Frame 01909 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.1ms | angle: 1.5817044973373413 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 90.624985 | Turn: Pass
[2025-12-08 18:04:10] Frame 01910 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: 1.5720428228378296 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.5384615063667297 taken_angle: 90.07141 | Turn: Pass
[2025-12-08 18:04:10] Frame 01911 | DETECT=False | HOLD=False(0) | x=20,y=428,w=48,h=39 | area%=0.76 | elong=1.23 | fill=0.64 | elapsed=3.8ms | angle: 1.5853406190872192 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.4444444179534912 taken_angle: 90.83332 | Turn: Pass
[2025-12-08 18:04:10] Frame 01912 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.588249683380127 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.4285714328289032 taken_angle: 91.0 | Turn: Pass
[2025-12-08 18:04:10] Frame 01913 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.5855644941329956 | Angle_log: <LOG> max_angle: 178.49998474121094 min_angle: 0.2499999850988388 taken_angle: 90.846146 | Turn: Pass
[2025-12-08 18:04:10] Frame 01914 | DETECT=False | HOLD=False(0) | x=20,y=417,w=46,h=50 | area%=0.84 | elong=1.09 | fill=0.57 | elapsed=2.1ms | angle: 1.5882495641708374 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.99999 | Turn: Pass
[2025-12-08 18:04:10] Frame 01915 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.8ms | angle: 1.5493152141571045 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 88.76922 | Turn: Pass
[2025-12-08 18:04:10] Frame 01916 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.5ms | angle: 1.574286937713623 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 90.19999 | Turn: Pass
[2025-12-08 18:04:10] Frame 01917 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.1ms | angle: 1.590343952178955 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 91.119995 | Turn: Pass
[2025-12-08 18:04:10] Frame 01918 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.4ms | angle: 1.5643659830093384 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 89.63156 | Turn: Pass
[2025-12-08 18:04:10] Frame 01919 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.2ms | angle: 1.5730726718902588 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 90.13042 | Turn: Pass
[2025-12-08 18:04:10] Frame 01920 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: 1.5483564138412476 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 88.71428 | Turn: Pass
[2025-12-08 18:04:10] Frame 01921 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: 1.5857561826705933 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.85713 | Turn: Pass
[2025-12-08 18:04:10] Frame 01922 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.5ms | angle: 1.5898362398147583 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 91.090904 | Turn: Pass
[2025-12-08 18:04:10] Frame 01923 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.2ms | angle: 1.570796251296997 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 89.99999 | Turn: Pass
[2025-12-08 18:04:10] Frame 01924 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: 1.5707963705062866 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 90.0 | Turn: Pass
